TAAK_TAAKID,TAAK_OMSCHRIJVING,AUFNR,VARIANTID
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179228,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179229,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179230,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179231,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179232,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179233,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179234,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179236,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179237,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179238,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179239,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179240,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179241,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179242,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179243,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179244,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179245,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179246,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179247,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179249,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179250,96
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179251,89
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179252,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179254,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179255,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179256,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179257,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179258,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179259,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179260,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179264,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179265,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179266,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179267,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179268,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179269,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179270,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179271,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179272,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179277,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179278,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179280,96
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179282,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179283,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179284,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179286,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179287,96
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179288,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179289,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179291,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179292,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179293,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179294,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179299,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179300,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179301,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179302,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179303,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179304,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179305,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179306,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179308,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179309,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179310,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179311,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179312,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179313,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179314,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179315,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179316,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179317,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179318,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179319,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179320,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179321,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179322,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179323,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179324,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179325,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179326,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179327,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179329,96
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179330,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179331,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179332,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179333,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179334,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179335,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179338,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179339,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179340,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179341,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179342,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179343,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179344,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179345,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179346,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179348,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179350,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179352,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179354,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179355,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179356,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179360,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179361,89
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179362,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179363,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179365,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179367,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179369,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179371,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179374,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179378,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179379,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179384,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179385,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179390,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179392,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179394,96
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179395,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179396,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179398,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179399,89
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179400,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179401,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179402,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179403,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179404,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179405,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179406,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179407,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179408,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179410,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179412,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179413,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179414,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179415,89
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179416,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179417,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179418,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179419,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179420,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179421,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179422,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179423,96
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179424,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179425,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179426,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179427,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179428,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179429,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179430,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179431,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179432,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179433,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179434,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179435,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179436,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179437,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179438,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179439,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179440,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179441,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179442,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179443,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179444,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179445,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179446,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179448,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179449,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179450,89
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179451,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179452,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179453,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179454,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179455,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179456,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179458,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179459,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179460,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179461,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179466,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179470,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179471,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179472,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179473,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179474,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179476,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179477,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179478,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179479,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179480,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179482,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179483,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179484,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179487,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179488,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179492,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179494,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179495,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179496,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179497,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179498,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179501,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179504,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179505,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179506,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179507,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179508,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179509,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179510,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179511,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179512,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179513,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179515,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179516,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179517,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179518,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179526,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179527,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179531,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179532,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179533,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179534,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179537,96
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179538,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179539,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179541,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179542,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179543,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179545,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179546,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179548,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179550,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179551,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179555,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179556,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179557,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179559,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179560,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179561,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179562,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179563,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179564,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179565,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179566,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179567,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179568,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179569,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179570,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179572,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179577,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179579,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179581,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179583,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179585,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179587,89
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179588,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179589,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179590,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179591,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179592,31
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179593,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179594,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179597,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179600,87
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179601,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179602,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179605,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179606,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179607,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179608,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179609,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179611,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179612,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179613,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179614,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179615,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179616,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179617,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179618,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179619,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179620,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179622,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179628,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179629,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179630,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179634,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179635,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179636,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179637,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179639,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179641,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179643,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179644,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179645,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179647,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179648,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179649,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179651,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179652,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179653,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179654,31
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179659,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179661,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179662,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179664,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179666,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179668,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179670,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179672,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179673,31
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179674,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179677,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179678,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179681,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179682,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179683,96
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179684,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179686,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179687,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179690,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179691,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179692,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179693,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179694,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179695,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179696,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179697,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179698,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179699,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179701,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179702,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179704,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179707,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179708,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179710,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179711,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179712,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179714,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179717,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179718,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179719,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179720,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179721,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179723,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179724,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179725,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179728,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179730,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179731,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179732,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179733,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179734,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179735,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179736,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179737,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179738,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179739,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179740,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179741,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179742,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179743,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179745,96
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179746,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179747,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179750,86
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179753,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179754,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179756,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179757,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179758,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179759,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179761,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179762,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179763,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179764,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179765,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179766,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179767,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179768,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179769,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179770,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179772,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179778,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179779,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179780,96
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179781,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179784,89
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179786,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179788,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179789,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179792,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179799,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179800,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179801,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179802,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179803,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179805,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179806,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179810,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179813,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179814,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179817,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179818,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179819,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179820,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179824,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179826,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000179828,19
